"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"south_west","beta19",4.19939553248409e-06,3.70690210453115e-06,-3.15118321415065e-08,-1.08914499686655e-08,2.37915264347041e-07,-1.00499268708975e-07,-1.11242762290465e-07,1.82612776615007e-07,-2.42518297219428e-07,3.77588311569053e-07,-1.21082598176718e-07,1.95169833011519e-07,-6.88159839868133e-07,1.42151688089543e-06,-4.71657430421415e-07,-1.00235242539285e-06,6.01136120983894e-07,-2.47926490726986e-07,4.72483317441669e-07,-9.93099663805403e-08,2.23033298940576e-07,9.22895226995897e-08,-8.34284425880327e-08,2.34960565289403e-07,-5.37974799265562e-08,-8.6799616942055e-08,1.61859486693485e-07,2.15973239646531e-08,1.46002193912411e-07,-2.86975041671937e-07,-3.95858148729381e-05,-5.17180141516853e-11,2.77746987499479e-11,1.29170873148444e-05,-3.2725923537498e-06,-1.3854360870488e-06,-3.28589129732449e-07,-3.55396388584114e-06,7.24477028080227e-07,-3.59387637165274e-07,1.46332970589362e-06,-1.55357022830501e-07,3.45493007232273e-07,5.91463467566521e-07,-3.57467089351442e-06,-1.59970466238816e-06,-1.21815373314398e-08,9.05770498637513e-07,-8.80177730531368e-13,3.2589564618753e-09,1.68232967271025e-06,-5.91573505771548e-07,-1.49311092206407e-06,3.58009699896594e-06,3.21933632748997e-09,5.66699437397782e-06,-2.5290083185202e-05,-7.52504456684162e-07
"south_west","beta2",-1.60364197567583e-05,-1.40166350058943e-05,7.53190111128853e-08,-3.43833379321943e-06,-3.68632460918121e-07,7.9408217781426e-07,-5.86765561434137e-07,3.80565330485633e-07,-2.38153023139924e-07,-7.44002858230365e-07,2.0922901427888e-07,-1.64131597329482e-07,-6.99331962017259e-08,-4.71657430421415e-07,2.65164251391208e-05,6.16667587137363e-07,-3.81805417791917e-07,9.75820058891907e-07,7.86531973069156e-07,1.33013503392554e-08,-1.86941726835273e-07,1.35199155080062e-06,-4.37079198345173e-06,-2.72596111717954e-06,4.9059694268711e-07,-1.57908642906095e-06,3.0611093337209e-07,8.01059875675774e-07,-1.80196481758181e-06,1.42259720722792e-06,-1.93899023061627e-05,-6.14534704269553e-10,2.54879039152222e-10,-2.38551797401744e-05,-2.05751518535395e-06,4.76892391118375e-06,-1.33042053220508e-05,5.56211445195562e-06,-1.44104689275815e-05,-9.95275344350137e-08,2.5229451322926e-06,3.07369202614649e-06,-6.04972825099676e-07,-7.15546514288213e-08,8.0961154729961e-06,-6.67863575473814e-06,-1.17442450536416e-06,-1.59074396339231e-05,6.05637579662084e-08,9.42176096697769e-09,-5.28427516824496e-06,-1.82041487082423e-05,6.38391513467389e-06,-2.39345500091322e-05,1.50050639572105e-08,0.000182929169266105,0.00011960002388546,-2.4011233839684e-09
"south_west","beta20",4.40392158128459e-07,5.51286032593296e-07,-4.95988808747284e-07,-4.60631867185666e-08,-1.25853808492626e-07,3.25131544930552e-07,-1.32202045004812e-07,-8.66268122967088e-08,3.43948229840846e-07,-2.13431575273254e-07,1.07528313019111e-07,-1.19969336596408e-07,5.33060947575386e-07,-1.00235242539285e-06,6.16667587137363e-07,1.43943806897429e-06,-1.13369067400541e-06,9.1672801654879e-07,-4.8114701859845e-07,1.72434695052653e-07,3.32080998065136e-07,-5.7996260628673e-08,4.78726011999562e-07,-2.42476248558295e-08,1.76808696236019e-07,8.69797394113973e-08,4.7073383574191e-09,-1.75021019773087e-07,3.37298562375124e-07,-7.36598348837561e-08,1.45715184735296e-05,6.20896054469654e-11,-3.45112099204986e-11,-1.74395428154174e-05,6.85035374476073e-07,-3.80885169052722e-06,1.68251021752956e-06,-2.32226753799391e-06,4.84612559447658e-06,2.08685596065113e-07,2.81272041233367e-06,-1.14064545258957e-06,-1.33727803550986e-06,-4.18979066910875e-07,5.93820312496962e-06,-5.8540206981012e-07,-4.18406559181317e-07,-8.82612530216368e-06,2.3278068054624e-08,5.76095047126363e-09,-1.4050798566652e-05,1.65205610785892e-06,-2.30386782758975e-05,2.00475523386301e-05,5.22942309246147e-10,-0.000102219005374321,9.51680384454966e-06,-1.61781866787433e-06
"south_west","beta21",5.53646141513314e-06,-1.77896747342276e-06,4.09806274964388e-07,-4.44554762455649e-07,5.78123170762827e-08,-2.57409746102857e-07,3.43147628069011e-07,-4.46254260044483e-08,-5.51484391322604e-08,5.66239052948396e-08,-8.56053466036818e-08,5.50695796819062e-08,-2.1461601012236e-07,6.01136120983894e-07,-3.81805417791917e-07,-1.13369067400541e-06,2.0068836508949e-06,-1.61023917559711e-06,9.34214140378827e-07,5.18428621766982e-08,-5.73029303110425e-08,2.0142905002277e-07,5.32445373341427e-07,5.62979689991994e-08,-3.11424537023004e-07,-4.69711604514996e-08,4.12489747337356e-07,-1.13389245384452e-07,-3.40057011668236e-08,4.4350538592457e-08,-6.04075510736776e-05,-2.02052015861569e-12,3.03512591965846e-11,1.04990059580412e-05,-7.38202687117768e-06,-7.99306826643616e-07,-1.26046194111153e-06,7.70142088000693e-06,-5.33953811507154e-06,8.68892602008502e-08,-5.37483536356705e-06,1.0122682121439e-06,-4.79366743714877e-07,3.36718868405168e-06,-3.41406329310943e-06,-2.89087262994321e-07,2.47210948718055e-07,2.58444313800727e-06,-1.90589541180747e-08,1.18640523009977e-09,1.96497139358121e-05,1.12368941813596e-06,1.6715097078137e-05,-1.91187951322469e-05,-1.30421948246844e-08,-1.40616373024842e-05,-0.000168270074761077,-2.30514492471126e-06
"south_west","beta22",1.51169374974369e-06,1.55971060013879e-06,-6.23157279512215e-07,-7.88583916270558e-08,-3.23139287057733e-08,2.00394180992415e-07,-1.3108752102116e-07,3.05925744071432e-09,2.52908038621151e-07,-1.88870857723311e-07,6.79555829755121e-08,5.6722467333246e-08,2.07908033459718e-07,-2.47926490726986e-07,9.75820058891907e-07,9.1672801654879e-07,-1.61023917559711e-06,3.72443264339544e-06,-2.77846992237856e-06,3.22307228171131e-07,2.46288296559177e-07,4.12784947942385e-07,2.32165442048347e-07,9.05228778373481e-08,1.82155074364651e-07,5.69441073242209e-07,-4.04039647059621e-07,2.07853923987044e-07,-2.12178323372621e-07,1.85691476329037e-07,-5.08296635938689e-06,1.72667579765532e-10,-8.01629631684976e-11,-6.0049107234324e-08,1.44684875857024e-05,5.18894661318273e-06,-3.39420870245474e-06,-3.4443586074924e-06,4.98193357081291e-06,1.07653796011582e-06,5.7501462258237e-06,-3.47530254687441e-06,-2.41658742256272e-06,-4.14686192940979e-07,9.93693278358127e-07,-9.38972585244373e-08,-4.83452687389959e-07,-2.36696228983777e-06,5.02400044871831e-08,1.00541853300883e-08,-3.40353904457878e-05,-8.95919540531306e-06,-2.08046254515428e-05,1.83429419225691e-05,1.75107706497954e-08,1.99979794012035e-06,-1.0590897263118e-06,-3.6040371587896e-07
"south_west","beta23",1.31390699495463e-05,-3.53759239312972e-06,1.95113321217605e-07,-1.53293345515029e-06,-1.96751930068513e-07,1.25341561533677e-07,6.44292599224442e-08,9.80912395020011e-08,-4.18175337682927e-07,7.15628480368827e-07,-1.31919377472809e-07,-5.22449126322187e-08,-2.69698376733773e-07,4.72483317441669e-07,7.86531973069156e-07,-4.8114701859845e-07,9.34214140378827e-07,-2.77846992237856e-06,6.58737625847241e-06,-1.85302533856106e-06,1.25697758762713e-06,-9.99020145043085e-07,4.26211307042785e-06,2.3112516171089e-07,-7.67622198451525e-07,1.92380008414382e-08,9.06763200188923e-08,-1.22710610010356e-07,1.6398406095829e-07,7.21762410219245e-08,-6.06190975566704e-05,-1.38311481955889e-10,7.30216984693623e-11,-1.14994712707501e-05,-2.26156104701807e-05,-9.36317859101343e-06,7.82200296034362e-06,9.23361967386985e-06,-4.59389603830597e-07,1.08112559843823e-07,-4.20893951616178e-06,2.57101316965688e-06,-7.42495230657188e-07,-4.82236203171062e-07,5.01630649013519e-06,-2.71056329253702e-07,3.93956278788041e-07,2.34894761508152e-06,-1.95449475771688e-08,-3.13877031556873e-09,2.80225206442164e-05,1.47985471661182e-05,6.24780341658368e-06,-7.40109143435183e-06,-1.91820829854531e-09,-0.000227342200581331,-0.000355918093034647,-3.83792717692692e-06
"south_west","beta24",-3.33223403337949e-06,5.24462362342009e-06,-2.66906022221181e-07,1.44536226038831e-07,2.19308454256293e-07,-2.2279925797846e-07,6.61611501638713e-08,-1.93497690347993e-08,2.68167531686892e-07,-2.9215481603978e-07,5.17244274041678e-08,-2.27569043924586e-09,2.20886994784199e-07,-9.93099663805403e-08,1.33013503392554e-08,1.72434695052653e-07,5.18428621766982e-08,3.22307228171131e-07,-1.85302533856106e-06,1.36038210948824e-06,-9.20089639688696e-07,1.3672768668161e-06,-4.66662046445255e-06,1.98964274320526e-08,3.00358541090767e-07,5.46121179217014e-08,1.3524808419953e-07,5.79713575067427e-08,-8.2421187969648e-10,-2.00185807369676e-07,-8.23932468641632e-06,1.02867707203736e-10,-3.39732992625983e-11,1.42906351077498e-05,6.67893372314324e-06,-8.83422498854797e-07,-1.59536960486673e-06,-3.00024559401461e-06,-4.56844585839587e-07,-2.35257169585545e-07,1.19895696794687e-06,-1.56887060197915e-06,-1.09589849945658e-07,6.33870228775603e-07,-3.52429878254193e-06,-9.08082877732065e-07,-4.50951978519986e-08,-2.09045742431539e-06,7.93929348982033e-09,1.14498282439718e-08,-4.08495010191094e-06,-6.48760943646233e-06,-6.52146278435651e-06,4.98932627175094e-06,-7.09601504301435e-09,-4.7652856525423e-05,1.75884621183214e-05,-8.64188697589982e-07
"south_west","beta25",8.26287112764952e-06,2.37012965911045e-06,-4.15613394430494e-07,6.18668872712044e-08,-6.99809475434615e-08,4.16124960136955e-07,-1.90809788163358e-07,1.04243125142896e-07,-9.11409254769331e-10,3.5513021095553e-07,-1.49130558956451e-08,-1.63383704219816e-09,3.126943625099e-07,2.23033298940576e-07,-1.86941726835273e-07,3.32080998065136e-07,-5.73029303110425e-08,2.46288296559177e-07,1.25697758762713e-06,-9.20089639688696e-07,2.192185417817e-06,-1.72687703261094e-06,7.22441373092685e-06,1.29179914400191e-07,-4.77677273904032e-08,1.6187851575118e-07,2.41656794955093e-07,-3.05279524565786e-07,6.47348259386564e-07,-2.99638784379283e-07,-4.57705629788589e-05,-1.17706424123112e-10,6.76385516525029e-11,-1.98827280036364e-05,-8.05850952221512e-06,-1.3432617548631e-05,4.01212269460327e-06,-6.81970047772207e-06,4.13286126963182e-06,1.27889328795691e-07,1.88369313381851e-06,-3.87678370349276e-07,-3.97856960671208e-06,-1.75280264083647e-06,4.24432910058947e-06,-9.50295678343565e-07,-6.75301320451311e-07,-2.45835179891091e-06,6.66858267533111e-08,2.1544860491394e-08,-1.17422544169232e-05,9.22417604617344e-06,-3.12410688668117e-05,2.0340755660463e-05,5.84480479832882e-09,-0.00018313538035411,-7.87588259846386e-06,-3.17972889865898e-06
"south_west","beta26",-1.02004985749643e-05,9.83507515344537e-06,-3.79176934745821e-07,-1.27244692836609e-06,-1.08268484400112e-07,5.37812015845684e-08,-6.36045616162247e-08,6.74407087950769e-08,2.92950204535054e-07,-3.41799648089355e-07,2.99741499130403e-08,1.7933733225045e-08,6.00938679892113e-08,9.22895226995897e-08,1.35199155080062e-06,-5.7996260628673e-08,2.0142905002277e-07,4.12784947942385e-07,-9.99020145043085e-07,1.3672768668161e-06,-1.72687703261094e-06,4.3424009940091e-06,-1.68728764993065e-05,2.81104272837521e-07,4.78943526336899e-07,-5.05096723299413e-07,8.99179687405158e-09,3.85820848048111e-07,-5.7958462174003e-07,4.05149002354572e-07,2.36253439290952e-05,2.88102600390168e-10,-1.67286429587727e-10,3.58019586258252e-05,5.13624337380853e-06,2.34972535728833e-06,-1.32013452486508e-06,-3.10670185506394e-07,-1.62740519988625e-06,-4.15010626333901e-08,4.06624932962923e-06,-1.87773191229111e-06,-2.58853387351627e-06,3.05371806105112e-06,-5.42618639088201e-06,-3.36130896739122e-06,5.78372002214813e-07,5.14170798259476e-06,9.11454157224633e-09,1.66036381253111e-08,-1.48760328342813e-07,-2.05676389942954e-05,-1.14826107527407e-05,-8.47781876156048e-06,2.49606409172948e-08,-8.44903024405444e-05,-0.000267127050858495,-8.976198179411e-07
"south_west","beta27",8.86431835782799e-05,-3.75460206321193e-05,3.39020240251883e-08,3.98444649644333e-06,1.10299142181837e-06,-5.47086434559183e-07,9.45918637734488e-07,-4.46351923815172e-07,8.54117422058727e-07,-7.07323950886841e-07,2.42235510895212e-08,-1.83126335755098e-07,1.15185826311941e-06,-8.34284425880327e-08,-4.37079198345173e-06,4.78726011999562e-07,5.32445373341427e-07,2.32165442048347e-07,4.26211307042785e-06,-4.66662046445255e-06,7.22441373092685e-06,-1.68728764993065e-05,0.000211295820226594,-4.66415597815428e-07,-2.4836644539048e-06,3.42245649987486e-06,-1.82033069329941e-07,-1.03879015508462e-06,1.21747961959474e-06,-1.36296570661785e-06,-0.000313757167189438,-1.2625786602521e-09,7.79543489583702e-10,-0.000134072419557104,-6.73343369472847e-05,-6.30130338761913e-05,2.84084564169891e-05,-1.46500400891178e-05,9.82040981326853e-06,1.00225524139729e-06,-1.23837275807054e-05,3.47664152357342e-06,1.79269845707552e-06,-2.86775999857676e-05,2.99694843297715e-05,9.52330666584574e-06,-3.03689220664642e-06,-3.01691926479614e-05,6.31627513914427e-08,-6.12087174208789e-09,-4.40608391372104e-05,8.30895680463355e-05,1.97494302727951e-05,8.14597072585038e-05,-1.57162080700309e-07,0.000220750101024379,0.00069956066683529,-5.69661456746917e-06
"south_west","beta3",1.61671897978246e-05,6.4959182505956e-06,-4.89253596967659e-07,-6.08756469520258e-07,7.0629758434461e-08,3.93070695176305e-08,6.87418056501553e-08,-5.02364091997925e-08,2.31962135275576e-07,2.57817793308459e-07,6.19011019626304e-09,5.05373786133549e-08,9.81057549680286e-09,2.34960565289403e-07,-2.72596111717954e-06,-2.42476248558295e-08,5.62979689991994e-08,9.05228778373481e-08,2.3112516171089e-07,1.98964274320526e-08,1.29179914400191e-07,2.81104272837521e-07,-4.66415597815428e-07,1.47755053460242e-06,-6.20436547592731e-07,2.48375864228554e-07,1.20397478958906e-07,-1.62798769287592e-07,4.59520536291085e-07,-2.61408045410285e-07,-6.95986683664721e-05,2.41045747092858e-11,-2.59705357979212e-11,9.03079328571441e-06,-3.64056771281923e-06,-4.49517506524653e-06,1.79765011389022e-08,2.30328775651716e-06,1.92293497194451e-06,-8.23304482046761e-09,1.40604484210581e-06,-2.06060949609947e-06,-1.63455699721851e-06,2.21098601693848e-08,-7.79125819884758e-07,-6.50853251766868e-07,-1.67404164605558e-07,7.27490901639314e-06,4.93830213469422e-09,7.1351291565774e-09,-5.58261498022861e-06,-4.17565752532298e-06,-6.778229171471e-06,1.47821187798357e-05,-3.58837697072324e-09,-2.73804802702572e-05,-0.000197802058944507,-3.19644382319519e-07
"south_west","beta4",-1.34347382124203e-05,7.13510336548627e-06,-1.42688088921004e-07,1.2521075684611e-06,3.49073072557844e-08,1.25091635861859e-07,-1.10665476589221e-07,3.74085807953389e-09,1.68916280827861e-07,-4.15610288179528e-07,7.66663530236368e-08,-5.49727815486469e-08,3.06584192816992e-07,-5.37974799265562e-08,4.9059694268711e-07,1.76808696236019e-07,-3.11424537023004e-07,1.82155074364651e-07,-7.67622198451525e-07,3.00358541090767e-07,-4.77677273904032e-08,4.78943526336899e-07,-2.4836644539048e-06,-6.20436547592731e-07,1.1217001173499e-06,-4.35835394377832e-07,-6.22499099409978e-08,7.38288152585127e-08,1.06736651456246e-07,-1.58654847712131e-07,5.83238027445932e-05,-5.52560454365316e-11,4.81353426290491e-12,-8.03784533448644e-06,-6.81081176795348e-06,-4.57401384782876e-06,3.33959625368738e-06,-1.54726648992992e-05,3.42618160022835e-06,-9.30480214460013e-07,7.97173450081625e-06,2.78249655458747e-07,6.66725783476731e-07,-8.47805555812622e-08,1.0658396446982e-06,-2.32389888527704e-06,5.71277852618266e-08,-4.90664686309882e-06,7.85754069767788e-09,-4.77576530448705e-09,-3.16749828377048e-06,2.00304419119612e-06,-1.08423057507202e-05,-5.40414832696941e-06,4.72939812135018e-09,-8.23861673563756e-05,0.00032309960160482,-2.88800975133802e-07
"south_west","beta5",-1.00915267282145e-05,6.8492680427205e-07,-1.3138897302081e-07,-3.82973500543489e-07,-1.06915405958358e-08,1.34656669242495e-07,-1.29868416112645e-07,2.57326694116663e-07,-3.07649850492687e-07,3.5918630446735e-07,-4.00039931464658e-08,9.05739516713235e-08,9.87433745393079e-08,-8.6799616942055e-08,-1.57908642906095e-06,8.69797394113973e-08,-4.69711604514996e-08,5.69441073242209e-07,1.92380008414382e-08,5.46121179217014e-08,1.6187851575118e-07,-5.05096723299413e-07,3.42245649987486e-06,2.48375864228554e-07,-4.35835394377832e-07,2.60598480873724e-06,-1.8141635654111e-06,6.95863812630896e-07,-2.5236636482271e-07,9.51259940518037e-09,-5.40645283509657e-05,2.99808346390929e-11,6.44410436806688e-11,3.27989181487937e-06,-4.55598362802745e-06,-3.2769043796652e-06,-1.12012398490881e-06,1.54168594532221e-06,2.70555606568678e-07,1.31796718919444e-07,-1.13985174664002e-06,-2.21597685059331e-06,2.06776235545938e-06,1.17993866490812e-06,7.46193871816044e-08,9.45657521820504e-07,-6.39837154495978e-08,-3.44131413847656e-06,-1.5544058578668e-09,8.1640114661634e-09,1.24104501058183e-06,2.5239903337542e-06,-7.89541816390582e-07,2.83568313465383e-06,2.23837757807798e-08,-3.73293504729078e-05,-0.000213946196695965,-6.77082370279887e-07
"south_west","beta6",1.33005387696285e-05,-2.77956925068809e-06,-5.10716583687637e-07,2.10980784920556e-07,5.85745471028974e-09,1.05626735489354e-07,-5.21253886570085e-08,3.65662488054848e-08,-2.24397101269455e-10,1.44848011695141e-07,-4.25363252001587e-09,1.19430624003466e-08,-1.6749277268039e-07,1.61859486693485e-07,3.0611093337209e-07,4.7073383574191e-09,4.12489747337356e-07,-4.04039647059621e-07,9.06763200188923e-08,1.3524808419953e-07,2.41656794955093e-07,8.99179687405158e-09,-1.82033069329941e-07,1.20397478958906e-07,-6.22499099409978e-08,-1.8141635654111e-06,2.89343855526892e-06,-1.61307008353497e-06,1.0034473770415e-06,-1.55006324360744e-07,-5.78766536738929e-05,1.02035556744084e-10,-3.38567010514917e-11,-9.19475355453295e-07,2.91414001269093e-06,3.67793896654476e-06,1.17114306791403e-06,5.78027316841104e-06,1.70460649048149e-07,1.01220870515578e-06,-2.6185987978672e-07,-4.55962155363162e-07,-4.44529645233157e-06,-2.35519096647874e-06,3.81544424559883e-07,-8.3335513458262e-07,1.15354080232751e-07,-2.09087127413147e-06,1.26087810200657e-08,8.18321068501911e-09,-3.49763773099146e-07,-5.67314073549859e-06,-4.17649844555788e-07,-3.62353567597389e-07,-1.37330322120176e-08,-6.72953222929325e-05,5.31905496446015e-05,-9.99757234272245e-07
"south_west","beta7",-2.20610109303047e-06,4.6243296150722e-06,3.2253036507932e-07,-4.29178684681784e-07,-4.98118136217461e-08,-7.53200095008011e-08,4.53301939921385e-08,4.81251140096112e-09,-9.0691750882655e-08,5.6161843415024e-08,-1.47939853153348e-08,2.25051527528935e-08,8.17677096188118e-08,2.15973239646531e-08,8.01059875675774e-07,-1.75021019773087e-07,-1.13389245384452e-07,2.07853923987044e-07,-1.22710610010356e-07,5.79713575067427e-08,-3.05279524565786e-07,3.85820848048111e-07,-1.03879015508462e-06,-1.62798769287592e-07,7.38288152585127e-08,6.95863812630896e-07,-1.61307008353497e-06,1.53331762179704e-06,-1.41815389677073e-06,3.69548294527279e-07,1.9277057024463e-05,-5.7817094182555e-14,-1.95328703748789e-12,9.43090574377157e-06,-1.13595585716411e-06,-4.33636460137808e-06,-1.55102302239703e-06,-3.40111847280341e-06,-7.79057395694196e-07,-4.36294898055295e-08,-2.63065419085156e-06,2.52526215445431e-08,2.56358751528148e-06,1.90981210253572e-06,-1.86751947525211e-06,4.57718807702953e-07,-3.41693013624967e-08,7.04102155954211e-06,3.68289326593203e-11,2.71883365815943e-09,-2.47542270488506e-06,-8.81113573936942e-07,2.97774761694909e-07,-1.51123475304359e-06,6.8599287629391e-09,2.24654333001671e-05,-8.39848701557882e-05,8.353938360181e-07
"south_west","beta8",9.06377224229412e-06,-2.39227623655952e-08,-8.28101086984393e-07,7.04820366844876e-07,4.03340552264667e-07,-3.2710261866624e-08,5.2262765355119e-08,-5.17042802302271e-08,2.84936509116471e-07,-7.61337137129996e-08,4.1854103462266e-08,-1.59050634452997e-08,3.17793919753059e-08,1.46002193912411e-07,-1.80196481758181e-06,3.37298562375124e-07,-3.40057011668236e-08,-2.12178323372621e-07,1.6398406095829e-07,-8.2421187969648e-10,6.47348259386564e-07,-5.7958462174003e-07,1.21747961959474e-06,4.59520536291085e-07,1.06736651456246e-07,-2.5236636482271e-07,1.0034473770415e-06,-1.41815389677073e-06,2.48634076727345e-06,-1.51071383763949e-06,-5.27360323665495e-05,-8.99854182341354e-11,3.50489018671553e-11,-1.45743773855884e-05,2.8604507458536e-06,-1.76595917149626e-06,5.31747687112358e-06,-2.89120205161836e-06,4.05158762257863e-06,-6.09677200733606e-07,5.16345676931006e-06,-1.254914925654e-06,-1.81250163332503e-06,-2.12447647645677e-06,2.38797689659353e-06,-1.80013571063253e-06,-5.0929376088805e-08,-1.0447076481081e-05,-1.81368962232722e-09,-2.88966963871826e-09,-7.75224907711089e-06,5.86287059452702e-06,-9.7393676612942e-06,7.14333926677237e-06,-1.53715016235617e-08,-5.23619743074609e-05,9.84728843162143e-05,-1.9301937023198e-06
"south_west","beta9",-1.15717369166008e-05,-2.87687217211964e-06,6.79908125887814e-07,-1.86462871578344e-07,-8.14424793255481e-07,4.50875615974481e-07,-1.89056722458888e-07,1.36246701894245e-07,-1.96763542819951e-07,-9.53109916247015e-09,-2.896000989776e-08,-9.64067270283316e-09,2.15630832847593e-08,-2.86975041671937e-07,1.42259720722792e-06,-7.36598348837561e-08,4.4350538592457e-08,1.85691476329037e-07,7.21762410219245e-08,-2.00185807369676e-07,-2.99638784379283e-07,4.05149002354572e-07,-1.36296570661785e-06,-2.61408045410285e-07,-1.58654847712131e-07,9.51259940518037e-09,-1.55006324360744e-07,3.69548294527279e-07,-1.51071383763949e-06,1.85566298598642e-06,3.18249994529858e-05,1.31538164958159e-10,-4.70810780355314e-11,2.73292078706789e-06,-3.02924253753081e-06,4.87916854320342e-06,-3.28506296292695e-06,5.59511312714931e-06,-2.56043698535092e-06,3.83744798755021e-07,-1.56223519570598e-06,1.00344910334049e-06,-8.89317109759645e-07,1.99088163835159e-06,-3.87990706388996e-07,9.96391384489117e-07,-2.24500070511837e-08,2.81141384913493e-06,-2.21081988278002e-09,3.9154497033372e-09,1.63175689905647e-05,-3.32214240781663e-06,5.10709808089122e-06,2.88848617975995e-07,1.88900400114612e-08,1.6855442032648e-05,1.61806142709434e-05,1.14072298836647e-06
"south_west","eps",-0.00393447022592761,-0.000311637519978814,8.56668433485966e-05,0.000103005744357806,-2.00899334173669e-05,-9.21128426829648e-06,-7.37481213383561e-06,-2.21966790937747e-05,2.79342953326173e-05,-7.34235312395187e-05,5.83697570507509e-06,-1.46781742665367e-05,1.55347379996182e-05,-3.95858148729381e-05,-1.93899023061627e-05,1.45715184735296e-05,-6.04075510736776e-05,-5.08296635938689e-06,-6.06190975566704e-05,-8.23932468641632e-06,-4.57705629788589e-05,2.36253439290952e-05,-0.000313757167189438,-6.95986683664721e-05,5.83238027445932e-05,-5.40645283509657e-05,-5.78766536738929e-05,1.9277057024463e-05,-5.27360323665495e-05,3.18249994529858e-05,0.0239003257297689,4.64517753987448e-09,-8.88561210662932e-09,-0.00134857570205458,-6.7255447627825e-05,0.000236702360926565,3.42959101505225e-06,-0.000967102347708212,0.000158239747337735,-9.72087518319471e-05,0.00027556943808151,0.000264010413369985,0.000116798736168794,-2.68596986542048e-05,0.000231813715382494,2.46797158825851e-06,-1.44854908610938e-05,0.000216522928068659,1.04287211468913e-06,-2.0346316131108e-06,-0.000591389018849016,0.000726207973935835,-0.000307065870671755,-7.82104278889942e-06,1.32894205609413e-06,0.0113809907344439,0.0356767899774126,0.000235224816811418
"south_west","m_CHR",3.53583199937484e-11,-2.96340875936032e-09,1.05285290938252e-10,-9.55237568499341e-11,-1.01166319226832e-10,8.90933398955196e-11,-2.96425648050784e-11,-6.39070404431129e-12,3.66015300846601e-11,1.28472032125899e-10,-9.84491442225867e-12,2.13171797845341e-11,2.3901886315833e-11,-5.17180141516853e-11,-6.14534704269553e-10,6.20896054469654e-11,-2.02052015861569e-12,1.72667579765532e-10,-1.38311481955889e-10,1.02867707203736e-10,-1.17706424123112e-10,2.88102600390168e-10,-1.2625786602521e-09,2.41045747092858e-11,-5.52560454365316e-11,2.99808346390929e-11,1.02035556744084e-10,-5.7817094182555e-14,-8.99854182341354e-11,1.31538164958159e-10,4.64517753987448e-09,5.32635971046987e-13,-2.15595407970948e-13,1.39368317866432e-09,3.90580857554696e-09,-4.52393436046779e-10,2.36494188899533e-10,2.89402502458473e-09,2.82425552487643e-09,9.18212715317428e-10,-2.69464557148017e-10,-1.48506305294982e-09,6.33650557272778e-11,-1.54173867429743e-09,-3.79135053265407e-10,9.29577390335364e-10,5.85344587258517e-11,2.06806303399358e-09,9.81658517822232e-12,5.20520694921841e-12,-3.74317865142156e-09,-1.22662281504291e-09,2.9784177051582e-10,1.13981103811586e-09,3.15702462294864e-12,4.62025237750158e-08,-7.87211846889749e-08,2.70390550121645e-11
"south_west","m_CHW",-3.81235206722938e-12,1.29291927963419e-09,-7.16043105743331e-11,7.62700277544534e-12,3.65093345419725e-11,-2.21955935989585e-11,1.34784417034912e-12,2.10733391087135e-11,-4.17874965693069e-11,-2.78050485691668e-11,-9.00503699693312e-13,-3.07325966920025e-12,-1.92936806753691e-11,2.77746987499479e-11,2.54879039152222e-10,-3.45112099204986e-11,3.03512591965846e-11,-8.01629631684976e-11,7.30216984693623e-11,-3.39732992625983e-11,6.76385516525029e-11,-1.67286429587727e-10,7.79543489583702e-10,-2.59705357979212e-11,4.81353426290491e-12,6.44410436806688e-11,-3.38567010514917e-11,-1.95328703748789e-12,3.50489018671553e-11,-4.70810780355314e-11,-8.88561210662932e-09,-2.15595407970948e-13,9.77728342203252e-14,-5.14229818527463e-10,-1.52294974432696e-09,3.53896452248925e-10,-1.91808104567624e-10,-7.83290330531781e-10,-1.29677283549666e-09,-3.25448687689915e-10,3.06517956684991e-11,5.33122481589638e-10,-6.36003301654255e-11,6.59300933112407e-10,1.32818570333756e-10,-2.22463543585435e-10,-2.55116218412515e-11,-1.30924233791976e-09,-3.6446036405227e-12,-1.00487605141173e-12,2.13451778449635e-09,6.85653588906753e-10,-5.00929457030252e-11,-4.74545389019566e-10,-9.51844086414121e-13,-2.63745419749646e-08,2.09464295400565e-08,-9.24526145183217e-11
