"region","name","initial","min","max","integer","include"
"south_east","rel_p_D_delta",0.617625008396133,0,3,FALSE,TRUE
"south_east","rel_p_H_delta",1.41065680955287,0,3,FALSE,TRUE
"south_east","rel_p_ICU_delta",0.946292781819076,0,3,FALSE,TRUE
"south_east","rho_pillar2_tests",0.0120956382394163,0,1,FALSE,TRUE
"south_east","seed_date_delta",457.905562594067,433,517,FALSE,TRUE
"south_east","start_date",19.8831907096966,1,75,FALSE,TRUE
"south_east","ta_delta",1.61432236684224,0,3,FALSE,TRUE
"south_west","alpha_D",0.235154206794587,0,1,FALSE,TRUE
"south_west","alpha_death_hosp",0.0904035024387388,0,1,FALSE,TRUE
"south_west","alpha_H",0.0285372692537423,0,1,FALSE,TRUE
"south_west","beta1",0.113400491437731,0,1,FALSE,TRUE
"south_west","beta10",0.0503960159639067,0,1,FALSE,TRUE
"south_west","beta11",0.042157906118362,0,1,FALSE,TRUE
"south_west","beta12",0.0344386251535982,0,1,FALSE,TRUE
"south_west","beta13",0.0344505589368482,0,1,FALSE,TRUE
"south_west","beta14",0.0547241570435241,0,1,FALSE,TRUE
"south_west","beta15",0.0714688747227366,0,1,FALSE,TRUE
"south_west","beta16",0.0323879980053023,0,1,FALSE,TRUE
"south_west","beta17",0.0401005711825643,0,1,FALSE,TRUE
"south_west","beta18",0.0556017008236053,0,1,FALSE,TRUE
"south_west","beta19",0.0365892101231633,0,1,FALSE,TRUE
"south_west","beta2",0.040051956357855,0,1,FALSE,TRUE
"south_west","beta20",0.0542467817068876,0,1,FALSE,TRUE
"south_west","beta21",0.0711848210791438,0,1,FALSE,TRUE
"south_west","beta22",0.0601421035425904,0,1,FALSE,TRUE
"south_west","beta23",0.085416224658017,0,1,FALSE,TRUE
"south_west","beta24",0.0435825895420021,0,1,FALSE,TRUE
"south_west","beta25",0.0780901470054279,0,1,FALSE,TRUE
"south_west","beta26",0.0664907487454339,0,1,FALSE,TRUE
"south_west","beta27",0.00968489575370107,0,1,FALSE,TRUE
"south_west","beta3",0.0236299432326208,0,1,FALSE,TRUE
